num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_this_iter,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/predator_policy/num_agent_steps_trained,info/learner/predator_policy/num_grad_updates_lifetime,info/learner/predator_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/prey_policy/num_agent_steps_trained,info/learner/prey_policy/num_grad_updates_lifetime,info/learner/prey_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/predator_policy/learner_stats/allreduce_latency,info/learner/predator_policy/learner_stats/grad_gnorm,info/learner/predator_policy/learner_stats/cur_kl_coeff,info/learner/predator_policy/learner_stats/cur_lr,info/learner/predator_policy/learner_stats/total_loss,info/learner/predator_policy/learner_stats/policy_loss,info/learner/predator_policy/learner_stats/vf_loss,info/learner/predator_policy/learner_stats/vf_explained_var,info/learner/predator_policy/learner_stats/kl,info/learner/predator_policy/learner_stats/entropy,info/learner/predator_policy/learner_stats/entropy_coeff,info/learner/prey_policy/learner_stats/allreduce_latency,info/learner/prey_policy/learner_stats/grad_gnorm,info/learner/prey_policy/learner_stats/cur_kl_coeff,info/learner/prey_policy/learner_stats/cur_lr,info/learner/prey_policy/learner_stats/total_loss,info/learner/prey_policy/learner_stats/policy_loss,info/learner/prey_policy/learner_stats/vf_loss,info/learner/prey_policy/learner_stats/vf_explained_var,info/learner/prey_policy/learner_stats/kl,info/learner/prey_policy/learner_stats/entropy,info/learner/prey_policy/learner_stats/entropy_coeff
9,0,0,304000,304000,152000,152000,4000,4000,709.2035358352421,709.2035358352421,152000,152000,304000,4000,304000,False,38,5fdfb_00000,2024-08-11_12-58-11,1723395491,5.64468789100647,209.93937468528748,32170,joys-mbp.lan,127.0.0.1,209.93937468528748,38,152000,152000,304000,304000,0.0,0.0,0.0,500.0,9,50000,0,9,0.0,0.0,0.0,5582.964,0.012,5582.924,655.961,4913.276,814.121,13.22,152000,152000,304000,304000,31.937499999999996,82.57499999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,36000.5,479.5,125.0,36000.5,479.5,0.0,0.7435799304706355,7.629394531250001e-07,5.0000000000000016e-05,0.1558935823607802,-0.0012695456818619278,0.15716312297736296,0.9233735026791692,0.007161864272286456,0.9647509447609385,0.0,0.0,1.0200967226177453,0.012500000000000002,5.0000000000000016e-05,0.11547597868426844,-0.010836728899448644,0.12623303631941477,0.9647456649069984,0.006373749018539506,1.5129406437277795,0.0
9,0,0,312000,312000,156000,156000,4000,4000,713.3192814177767,713.3192814177767,156000,156000,312000,4000,312000,False,39,5fdfb_00000,2024-08-11_12-58-17,1723395497,5.613987922668457,215.55336260795593,32170,joys-mbp.lan,127.0.0.1,215.55336260795593,39,156000,156000,312000,312000,0.0,0.0,0.0,500.0,9,50000,0,9,0.0,0.0,0.0,5600.906,0.012,5600.866,658.582,4928.62,811.586,13.24,156000,156000,312000,312000,31.4375,82.6125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,36960.5,479.5,125.0,36960.5,479.5,0.0,0.6944814897375181,7.629394531250001e-07,5.0000000000000016e-05,0.23049127534031869,0.0005038100406333494,0.22998746156614894,0.7215911855300268,0.006760118752927961,0.9405138993635773,0.0,0.0,0.9281663610134274,0.012500000000000002,5.0000000000000016e-05,0.2374307810007849,-0.013947338093081877,0.2512915145159544,0.6493493565047781,0.006928338663410122,1.4627309434115887,0.0
9,0,0,320000,320000,160000,160000,4000,4000,692.7576561184864,692.7576561184864,160000,160000,320000,4000,320000,False,40,5fdfb_00000,2024-08-11_12-58-22,1723395502,5.779912948608398,221.33327555656433,32170,joys-mbp.lan,127.0.0.1,221.33327555656433,40,160000,160000,320000,320000,0.0,0.0,0.0,500.0,9,50000,0,9,0.0,0.0,0.0,5632.56,0.012,5632.52,670.762,4948.188,808.377,13.142,160000,160000,320000,320000,31.875000000000004,82.525,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,37920.5,479.5,125.0,37920.5,479.5,0.0,0.9408525886169324,7.629394531250001e-07,5.0000000000000016e-05,0.5089559916251649,-0.0010373831590792784,0.5099933775297055,0.5891744521756966,0.0059316497323694895,0.8961555467297634,0.0,0.0,1.1351959192038825,0.012500000000000002,5.0000000000000016e-05,0.438478452197766,-0.017968665508669802,0.45637085118408627,0.7368863864491383,0.00610154182393714,1.4654884051531554,0.0
9,0,0,328000,328000,164000,164000,4000,4000,684.2468994658603,684.2468994658603,164000,164000,328000,4000,328000,False,41,5fdfb_00000,2024-08-11_12-58-28,1723395508,5.896810054779053,227.23008561134338,32170,joys-mbp.lan,127.0.0.1,227.23008561134338,41,164000,164000,328000,328000,0.0,0.0,0.0,500.0,9,50000,0,9,0.0,0.0,0.0,5624.743,0.013,5624.703,668.966,4942.511,809.305,12.819,164000,164000,328000,328000,35.025,82.57499999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,38880.5,479.5,125.0,38880.5,479.5,0.0,0.8955634304787964,7.629394531250001e-07,5.0000000000000016e-05,0.28511403001224,0.00036792507647381476,0.2847461057283605,0.720882776627938,0.004096202121179366,0.8809815146028995,0.0,0.0,1.139818140041704,0.012500000000000002,5.0000000000000016e-05,0.25821244247346536,-0.01852652665717566,0.276665411235687,0.7944580285499493,0.005884621055462957,1.4913210252920786,0.0
9,0,0,336000,336000,168000,168000,4000,4000,710.4026945243803,710.4026945243803,168000,168000,336000,4000,336000,False,42,5fdfb_00000,2024-08-11_12-58-34,1723395514,5.6350250244140625,232.86511063575745,32170,joys-mbp.lan,127.0.0.1,232.86511063575745,42,168000,168000,336000,336000,0.0,0.0,0.0,500.0,9,50000,0,9,0.0,0.0,0.0,5639.573,0.013,5639.529,678.309,4947.489,808.491,13.334,168000,168000,336000,336000,34.2125,82.64999999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,39840.5,479.5,125.0,39840.5,479.5,0.0,0.8375017826911062,3.814697265625001e-07,5.0000000000000016e-05,0.3006518891158824,-0.0003718694468261674,0.30102375788264907,0.6785638557126125,0.0028534723872280037,0.9033938461914659,0.0,0.0,1.1941599687716613,0.012500000000000002,5.0000000000000016e-05,0.26862535108763647,-0.009376696931576589,0.2778939737356268,0.6712503919998805,0.008645875858513315,1.4902621739854416,0.0
9,0,0,344000,344000,172000,172000,4000,4000,709.1235300363226,709.1235300363226,172000,172000,344000,4000,344000,False,43,5fdfb_00000,2024-08-11_12-58-40,1723395520,5.646186828613281,238.51129746437073,32170,joys-mbp.lan,127.0.0.1,238.51129746437073,43,172000,172000,344000,344000,0.0,0.0,0.0,500.0,9,50000,0,9,0.0,0.0,0.0,5643.131,0.014,5643.085,677.723,4951.738,807.797,13.226,172000,172000,344000,344000,32.6,82.88749999999999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,40800.5,479.5,125.0,40800.5,479.5,0.0,0.7506044715875759,1.9073486328125004e-07,5.0000000000000016e-05,0.22844813246435175,-0.0008572736992694748,0.22930540604284033,0.7132646987214685,0.0064150390565312874,0.899804612249136,0.0,0.0,0.9407996284775436,0.012500000000000002,5.0000000000000016e-05,0.1920082873518671,-0.011189007507346105,0.20310428826487623,0.6932490249474843,0.0074405594186401245,1.4923655064155659,0.0
9,0,0,352000,352000,176000,176000,4000,4000,716.2746852650058,716.2746852650058,176000,176000,352000,4000,352000,False,44,5fdfb_00000,2024-08-11_12-58-45,1723395525,5.590205907821655,244.10150337219238,32170,joys-mbp.lan,127.0.0.1,244.10150337219238,44,176000,176000,352000,352000,0.0,0.0,0.0,500.0,9,50000,0,9,0.0,0.0,0.0,5648.058,0.014,5648.014,672.606,4961.757,806.166,13.265,176000,176000,352000,352000,36.175,82.4625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,41760.5,479.5,125.0,41760.5,479.5,0.0,0.6819751506205648,1.9073486328125004e-07,5.0000000000000016e-05,0.22280491583514958,-0.0016791492695726145,0.2244840639779189,0.8321003797774513,0.003290228785741282,0.8326763899375995,0.0,0.0,0.987110278243199,0.012500000000000002,5.0000000000000016e-05,0.23189160932955322,-0.01116778623108985,0.2429908046227259,0.770435735459129,0.005487284810468888,1.4509550717969735,0.0
9,0,0,360000,360000,180000,180000,4000,4000,736.3909984393206,736.3909984393206,180000,180000,360000,4000,360000,False,45,5fdfb_00000,2024-08-11_12-58-51,1723395531,5.43607497215271,249.5375783443451,32170,joys-mbp.lan,127.0.0.1,249.5375783443451,45,180000,180000,360000,360000,0.0,0.0,0.0,500.0,4,50000,0,4,0.0,0.0,0.0,5641.366,0.013,5641.324,670.902,4956.609,807.003,13.474,180000,180000,360000,360000,27.8625,82.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,42720.5,479.5,125.0,42720.5,479.5,0.0,0.6951227956994747,9.536743164062502e-08,5.0000000000000016e-05,0.13332497128164203,-0.006290181759201611,0.13961515288683585,0.7630230884999036,0.004364372310909189,0.8202860579515497,0.0,0.0,0.9783512144504736,0.012500000000000002,5.0000000000000016e-05,0.13855541186315654,-0.0028885592427589776,0.14140517842994693,0.7459813427180052,0.0031033449091570613,1.4236941476662954,0.0
9,0,0,368000,368000,184000,184000,4000,4000,700.5984930791055,700.5984930791055,184000,184000,368000,4000,368000,False,46,5fdfb_00000,2024-08-11_12-58-57,1723395537,5.714505910873413,255.2520842552185,32170,joys-mbp.lan,127.0.0.1,255.2520842552185,46,184000,184000,368000,368000,0.0,0.0,0.0,500.0,5,50000,0,5,0.0,0.0,0.0,5649.007,0.013,5648.964,667.434,4967.518,805.231,13.669,184000,184000,368000,368000,29.862499999999997,82.5875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,43680.5,479.5,125.0,43680.5,479.5,0.0,1.0598746377509087,4.768371582031251e-08,5.0000000000000016e-05,0.2129961863354159,-0.0026936943822268708,0.2156898807908874,0.9476008144517739,0.002656922804075995,0.819691979388396,0.0,0.0,1.2547042479893813,0.006250000000000001,5.0000000000000016e-05,0.17696352723698966,-0.00879413791214271,0.18565208398116131,0.9667025571068127,0.016892662944286447,1.425443770736456,0.0
9,0,0,376000,376000,188000,188000,4000,4000,695.236944408116,695.236944408116,188000,188000,376000,4000,376000,False,47,5fdfb_00000,2024-08-11_12-59-02,1723395542,5.758074998855591,261.0101592540741,32170,joys-mbp.lan,127.0.0.1,261.0101592540741,47,188000,188000,376000,376000,0.0,0.0,0.0,500.0,9,50000,0,9,0.0,0.0,0.0,5661.824,0.013,5661.783,668.626,4979.105,803.357,13.662,188000,188000,376000,376000,32.387499999999996,82.5375,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",125.0,44640.5,479.5,125.0,44640.5,479.5,0.0,1.043026618907849,2.3841857910156255e-08,5.0000000000000016e-05,0.24431318691155562,0.00041642790796079984,0.24389675883964326,0.9223154864584406,0.007984994556041096,0.8171866222595175,0.0,0.0,1.1788901876037319,0.006250000000000001,5.0000000000000016e-05,0.20709576302272883,-0.01359100875997683,0.22064663780814348,0.9226546455795567,0.006421433774144312,1.4110926253100236,0.0
